Class,Spec,ItemName,Slot,Rank,Source,Website
shaman,restoration,Windhawk Bracers,wrist,1,Leatherworking,wowtbc.gg
shaman,restoration,Bindings of the Timewalker,wrist,2,Rep - Keepers of Time - Exalted,wowtbc.gg
shaman,restoration,Whirlwind Bracers,wrist,3,Karazhan,wowtbc.gg
shaman,restoration,Bracelets of Royal Redemption,wrist,4,Ahn'Qiraj,wowtbc.gg
shaman,restoration,Primal Surge Bracers,wrist,5,Black Morass,wowtbc.gg
shaman,restoration,Bands of the Benevolent,wrist,6,Sethekk Halls (HC),wowtbc.gg
shaman,restoration,Bands of Indwelling,wrist,7,Karazhan,wowtbc.gg
shaman,restoration,Bracers of Havok,wrist,8,Tailoring,wowtbc.gg
shaman,restoration,Gloves of Centering,hands,1,Karazhan,wowtbc.gg
shaman,restoration,Mitts of the Treemender,hands,2,Karazhan,wowtbc.gg
shaman,restoration,Gloves of the Fallen Champion,hands,3,Karazhan,wowtbc.gg
shaman,restoration,Gloves of Saintly Blessings,hands,4,Karazhan,wowtbc.gg
shaman,restoration,Gloves of the Living Touch,hands,5,Leatherworking,wowtbc.gg
shaman,restoration,Prismatic Mittens of Mending,hands,6,Botanica,wowtbc.gg
shaman,restoration,Fathomheart Gauntlets,hands,7,Steamvaults,wowtbc.gg
shaman,restoration,Gladiator's Ringmail Gauntlets,hands,8,PvP,wowtbc.gg
shaman,restoration,Primal Mooncloth Belt,waist,1,Tailoring,wowtbc.gg
shaman,restoration,Windhawk Belt,waist,2,Leatherworking,wowtbc.gg
shaman,restoration,Girdle of Ruination,waist,3,Tailoring,wowtbc.gg
shaman,restoration,Belt of Gale Force,waist,4,Karazhan,wowtbc.gg
shaman,restoration,Cord of Nature's Sustenance,waist,5,Karazhan,wowtbc.gg
shaman,restoration,Cord of Sanctification,waist,6,Old Hillsbrad Foothills (HC),wowtbc.gg
shaman,restoration,Grasp of the Old God,waist,7,Ahn'Qiraj,wowtbc.gg
shaman,restoration,Stillwater Girdle,waist,8,Mana Tombs (HC),wowtbc.gg
shaman,restoration,Gilded Trousers of Benediction,legs,1,World Boss,wowtbc.gg
shaman,restoration,Heart-Flame Leggings,legs,2,Karazhan,wowtbc.gg
shaman,restoration,Earthsoul Leggings,legs,3,Karazhan,wowtbc.gg
shaman,restoration,Whitemend Pants,legs,4,Tailoring,wowtbc.gg
shaman,restoration,Leggings of the Fallen Champion,legs,5,Gruul's Lair,wowtbc.gg
shaman,restoration,Pontifex Kilt,legs,6,Steamvaults (HC),wowtbc.gg
shaman,restoration,Pantaloons of Repentance,legs,7,Karazhan,wowtbc.gg
shaman,restoration,Kamaei's Cerulean Skirt,legs,8,Auction House,wowtbc.gg
shaman,restoration,Gold-Leaf Wildboots,feet,1,World Boss,wowtbc.gg
shaman,restoration,Forestlord Striders,feet,2,Karazhan,wowtbc.gg
shaman,restoration,Boots of the Incorrupt,feet,3,Karazhan,wowtbc.gg
shaman,restoration,Wavefury Boots,feet,4,Slave Pens (HC),wowtbc.gg
shaman,restoration,Slippers of Serenity,feet,5,Auchenai Crypts (HC),wowtbc.gg
shaman,restoration,Jeweled Boots of Sanctification,feet,6,Shattered Halls,wowtbc.gg
shaman,restoration,Sigil-Laced Boots,feet,7,Arcatraz,wowtbc.gg
shaman,restoration,Boots of the Pious,feet,8,Mechanar (HC),wowtbc.gg
shaman,restoration,Jade Ring of the Everliving,finger,1,Karazhan,wowtbc.gg
shaman,restoration,Ring of Flowing Light,finger,2,World Boss,wowtbc.gg
shaman,restoration,Naaru Lightwarden's Band,finger,3,Quest - The Fall of Magtheridon,wowtbc.gg
shaman,restoration,Ancestral Band,finger,4,Rep - Thrallmar - Revered (H),wowtbc.gg
shaman,restoration,Cosmic Lifeband,finger,5,Mechanar,wowtbc.gg
shaman,restoration,Band of the Crystalline Void,finger,6,Mana-Tombs (HC),wowtbc.gg
shaman,restoration,Celestial Jewel Ring,finger,7,Quest - Hitting the Motherlode,wowtbc.gg
shaman,restoration,Band of Halos,finger,8,Badge of Justice (25),wowtbc.gg
shaman,restoration,Violet Signet of the Grand Restorer,finger,9,Rep - The Violet Eye - Exalted,wowtbc.gg
shaman,restoration,Essence of the Martyr,trinket,1,Badge of Justice (41),wowtbc.gg
shaman,restoration,Scarab of the Infinite Cycle,trinket,2,Black Morass,wowtbc.gg
shaman,restoration,Eye of Gruul,trinket,3,Gruul's Lair,wowtbc.gg
shaman,restoration,Ribbon of Sacrifice,trinket,4,Karazhan,wowtbc.gg
shaman,restoration,Rejuvenating Gem,trinket,5,Blackwing Lair,wowtbc.gg
shaman,restoration,Eye of the Dead,trinket,6,Naxxramas,wowtbc.gg
shaman,restoration,Lower City Prayerbook,trinket,7,Rep - Lower City - Revered,wowtbc.gg
shaman,restoration,Pendant of the Violet Eye,trinket,8,Karazhan,wowtbc.gg
shaman,restoration,Bangle of Endless Blessings,trinket,9,Botanica,wowtbc.gg
shaman,restoration,Light's Justice,weapon,1,Karazhan,wowtbc.gg
shaman,restoration,Gladiator's Salvation,weapon,2,PvP,wowtbc.gg
shaman,restoration,Exodar Life-Staff,weapon,3,World Boss,wowtbc.gg
shaman,restoration,Shard of the Virtuous,weapon,4,Karazhan,wowtbc.gg
shaman,restoration,Crystalheart Pulse-Staff,weapon,5,Magtheridon's Lair,wowtbc.gg
shaman,restoration,Hand of Eternity,weapon,6,Blacksmithing,wowtbc.gg
shaman,restoration,Shockwave Truncheon,weapon,7,Shadow Labyrinth (HC),wowtbc.gg
shaman,restoration,The Ancient Scepter of Sue-Min,weapon,8,Auction House,wowtbc.gg
shaman,restoration,Aegis of the Vindicator,off hand,1,Magtheridon's Lair,wowtbc.gg
shaman,restoration,Tears of Heaven,off hand,2,Badge of Justice (25),wowtbc.gg
shaman,restoration,Aran's Soothing Sapphire,off hand,3,Karazhan,wowtbc.gg
shaman,restoration,Shield of Condemnation,off hand,4,Naxxramas,wowtbc.gg
shaman,restoration,Sapphiron's Right Eye,off hand,5,Naxxramas,wowtbc.gg
shaman,restoration,Faol's Signet of Cleansing,off hand,6,Ramparts (HC),wowtbc.gg
shaman,restoration,Windcaller's Orb,off hand,7,Rep - Cenarion Expedition - Exalted,wowtbc.gg
shaman,restoration,Triptych Shield of the Ancients,off hand,8,Karazhan,wowtbc.gg
shaman,restoration,Totem of Healing Rains,relic,1,Karazhan,wowtbc.gg
shaman,restoration,Totem of Spontaneous Regrowth,relic,2,Slave Pens (HC),wowtbc.gg
shaman,restoration,Totem of the Plains,relic,3,Quest - The Ultimate Bloodsport,wowtbc.gg
paladin,retribution,Mask of the Deceiver,head,1,Badge of Justice (50),wowtbc.gg
paladin,retribution,Wastewalker Helm,head,2,Old Hillsbrad Foothills (HC),wowtbc.gg
paladin,retribution,Helm of the Claw,head,3,Quest - The Warlord's Hideout,wowtbc.gg
paladin,retribution,Malefic Mask of the Shadows,head,4,Gruul's Lair,wowtbc.gg
paladin,retribution,Helm of the Fallen Champion,head,5,Karazhan,wowtbc.gg
paladin,retribution,Gladiator's Scaled Helm,head,6,PvP,wowtbc.gg
paladin,retribution,Cowl of Defiance,head,7,Karazhan,wowtbc.gg
paladin,retribution,Helm of Assassination,head,8,Arcatraz,wowtbc.gg
paladin,retribution,Choker of Vile Intent,neck,1,Badge of Justice (25),wowtbc.gg
paladin,retribution,Worgen Claw Necklace,neck,2,Karazhan,wowtbc.gg
paladin,retribution,Necklace of Trophies,neck,3,Auction House,wowtbc.gg
paladin,retribution,Bone Chain Necklace,neck,4,Underbog (HC),wowtbc.gg
paladin,retribution,Traitor's Noose,neck,5,Slave Pens (HC),wowtbc.gg
paladin,retribution,Natasha's Choker,neck,6,Quest - The Hound-Master,wowtbc.gg
paladin,retribution,Earthen Mark of Razing,neck,7,Quest - Gurok the Usurper,wowtbc.gg
paladin,retribution,Insignia of the Mag'hari Hero,neck,8,Quest - Hero of the Mag'har (H),wowtbc.gg
paladin,retribution,Ripfiend Shoulderplates,shoulder,1,World Boss,wowtbc.gg
paladin,retribution,Pauldrons of the Fallen Champion,shoulder,2,Gruul's Lair,wowtbc.gg
paladin,retribution,Ragesteel Shoulders,shoulder,3,Blacksmithing,wowtbc.gg
paladin,retribution,Bladed Shoulderpads of the Merciless,shoulder,4,Karazhan,wowtbc.gg
paladin,retribution,Gladiator's Scaled Shoulders,shoulder,5,PvP,wowtbc.gg
paladin,retribution,Wastewalker Shoulderpads,shoulder,6,Auchenai Crypts (HC),wowtbc.gg
paladin,retribution,Mantle of Perenolde,shoulder,7,Old Hillsbrad Foothills,wowtbc.gg
paladin,retribution,Expedition Scout's Epaulets,shoulder,8,Quest - Fel Embers (A),wowtbc.gg
paladin,retribution,Drape of the Dark Reavers,back,1,Karazhan,wowtbc.gg
paladin,retribution,Auchenai Death Shroud,back,2,Auchenai Crypts (HC),wowtbc.gg
paladin,retribution,Cloak of the Inciter,back,3,Shadow Labyrinth,wowtbc.gg
paladin,retribution,Royal Cloak of Arathi Kings,back,4,Karazhan,wowtbc.gg
paladin,retribution,Black-Iron Battlecloak,back,5,World Boss,wowtbc.gg
paladin,retribution,Cloak of the Craft,back,6,Auction House,wowtbc.gg
paladin,retribution,Vengeance Wrap,back,7,Tailoring,wowtbc.gg
paladin,retribution,Nomad's Woven Cloak,back,8,Quest - Bring Me The Egg!,wowtbc.gg
paladin,retribution,Terrorweave Tunic,chest,1,World Boss,wowtbc.gg
paladin,retribution,Chestguard of the Conniver,chest,2,Karazhan,wowtbc.gg
paladin,retribution,Blackened Chestplate,chest,3,Quest - Showdown,wowtbc.gg
paladin,retribution,Chestplate of A'dal,chest,4,Quest - Special Delivery to Shattrath City,wowtbc.gg
paladin,retribution,Chestguard of the Fallen Champion,chest,5,Magtheridon's Lair,wowtbc.gg
paladin,retribution,Breastplate of Rapid Striking,chest,6,Auction House,wowtbc.gg
paladin,retribution,Ebon Netherscale Breastplate,chest,7,Leatherworking,wowtbc.gg
paladin,retribution,Auchenai Monk's Tunic,chest,8,Quest - Everything Will Be Alright,wowtbc.gg
paladin,retribution,Bladespire Warbands,wrist,1,Gruul's Lair,wowtbc.gg
paladin,retribution,Spymistress's Wristguards,wrist,2,Quest - The Soul Devices,wowtbc.gg
paladin,retribution,Black Felsteel Bracers,wrist,3,Blacksmithing,wowtbc.gg
paladin,retribution,Nightstalker's Wristguards,wrist,4,Quest - Down With Daellis,wowtbc.gg
paladin,retribution,General's Scaled Bracers,wrist,5,PvP,wowtbc.gg
paladin,retribution,Bracers of Maliciousness,wrist,6,Karazhan,wowtbc.gg
paladin,retribution,Felstalker Bracers,wrist,7,Leatherworking,wowtbc.gg
paladin,retribution,Nightfall Wristguards,wrist,8,Old Hillsbrad Foothills (HC),wowtbc.gg
paladin,retribution,Windstrike Gloves,hands,1,Leatherworking,wowtbc.gg
paladin,retribution,Fel Leather Gloves,hands,2,Leatherworking,wowtbc.gg
paladin,retribution,Grips of Deftness,hands,3,Karazhan,wowtbc.gg
paladin,retribution,Gauntlets of Martial Perfection,hands,4,Gruul's Lair,wowtbc.gg
paladin,retribution,Handgrips of Assassination,hands,5,Black Morass,wowtbc.gg
paladin,retribution,Predatory Gloves,hands,6,Mana-Tombs (HC),wowtbc.gg
paladin,retribution,Liar's Tongue Gloves,hands,7,Magtheridon's Lair,wowtbc.gg
paladin,retribution,Gauntlets of the Vanquisher,hands,8,Quest - Turning Point (Scryers),wowtbc.gg
paladin,retribution,Rune-Engraved Belt,waist,1,Quest - Fel Embers (A),wowtbc.gg
paladin,retribution,Girdle of the Deathdealer,waist,2,Black Morass (HC),wowtbc.gg
paladin,retribution,Girdle of the Endless Pit,waist,3,Magtheridon's Lair,wowtbc.gg
paladin,retribution,Socrethar's Girdle,waist,4,Quest - Turning Point (Scryers),wowtbc.gg
paladin,retribution,Girdle of the Prowler,waist,5,Karazhan,wowtbc.gg
paladin,retribution,Gronn-Stitched Girdle,waist,6,Gruul's Lair,wowtbc.gg
paladin,retribution,Girdle of the Mentor,waist,7,Naxxramas,wowtbc.gg
paladin,retribution,Epoch's Whispering Cinch,waist,8,Old Hillsbrad Foothills (HC),wowtbc.gg
paladin,retribution,Skulker's Greaves,legs,1,Karazhan,wowtbc.gg
paladin,retribution,Scaled Greaves of the Marksman,legs,2,World Boss,wowtbc.gg
paladin,retribution,Clefthoof Hide Leggings,legs,3,Quest - Showdown,wowtbc.gg
paladin,retribution,Leggings of the Fallen Champion,legs,4,Gruul's Lair,wowtbc.gg
paladin,retribution,Fel Leather Leggings,legs,5,Leatherworking,wowtbc.gg
paladin,retribution,Legguards of the Shattered Hand,legs,6,Auction House,wowtbc.gg
paladin,retribution,Midnight Legguards,legs,7,Slave Pens (HC),wowtbc.gg
paladin,retribution,Wastewalker Leggings,legs,8,Mana-Tombs (HC),wowtbc.gg
paladin,retribution,Fel Leather Boots,feet,1,Leatherworking,wowtbc.gg
paladin,retribution,Fiend Slayer Boots,feet,2,Karazhan,wowtbc.gg
paladin,retribution,Edgewalker Longboots,feet,3,Karazhan,wowtbc.gg
paladin,retribution,Ironstriders of Urgency,feet,4,Karazhan,wowtbc.gg
paladin,retribution,The Master's Treads,feet,5,Auction House,wowtbc.gg
paladin,retribution,Boots of the Unjust,feet,6,Auchenai Crypts (HC),wowtbc.gg
paladin,retribution,Felboar Hide Shoes,feet,7,Quest - The Cipher of Damnation - The Third Fragment Recovered,wowtbc.gg
paladin,retribution,Sha'tari Wrought Greaves,feet,8,Quest - Into the Heart of the Labyrinth,wowtbc.gg
paladin,retribution,Ring of a Thousand Marks,finger,1,Karazhan,wowtbc.gg
paladin,retribution,Ring of Reciprocity,finger,2,World Boss,wowtbc.gg
paladin,retribution,Violet Signet of the Master Assassin,finger,3,Rep - The Violet Eye - Exalted,wowtbc.gg
paladin,retribution,Shaffar's Band of Brutality,finger,4,Mana-Tombs (HC),wowtbc.gg
paladin,retribution,Garona's Signet Ring,finger,5,Karazhan,wowtbc.gg
paladin,retribution,Overseer's Signet,finger,6,Quest - Shutting Down Manaforge Ara (Aldor),wowtbc.gg
paladin,retribution,Shapeshifter's Signet,finger,7,Rep - Lower City - Exalted,wowtbc.gg
paladin,retribution,Band of Unnatural Forces,finger,8,Naxxramas,wowtbc.gg
paladin,retribution,Ravenclaw Band,finger,9,Sethekk Halls,wowtbc.gg
paladin,retribution,Dragonspine Trophy,trinket,1,Gruul's Lair,wowtbc.gg
paladin,retribution,Romulo's Poison Vial,trinket,2,Karazhan,wowtbc.gg
paladin,retribution,Kiss of the Spider,trinket,3,Naxxramas,wowtbc.gg
paladin,retribution,Abacus of Violent Odds,trinket,4,Mechanar,wowtbc.gg
paladin,retribution,Bloodlust Brooch,trinket,5,Badge of Justice (41),wowtbc.gg
paladin,retribution,Slayer's Crest,trinket,6,Naxxramas,wowtbc.gg
paladin,retribution,Core of Ar'kelos,trinket,7,Quest - Ar'kelos the Guardian,wowtbc.gg
paladin,retribution,Hourglass of the Unraveller,trinket,8,Black Morass,wowtbc.gg
paladin,retribution,Bladefist's Breadth,trinket,9,Quest - Cruel's Intentions/Overlord,wowtbc.gg
paladin,retribution,Lionheart Champion,weapon,1,Blacksmithing,wowtbc.gg
paladin,retribution,Despair,weapon,2,Karazhan,wowtbc.gg
paladin,retribution,Ethereum Nexus-Reaver,weapon,3,World Boss,wowtbc.gg
paladin,retribution,Gladiator's Greatsword,weapon,4,PvP,wowtbc.gg
paladin,retribution,Gorehowl,weapon,5,Karazhan,wowtbc.gg
paladin,retribution,Hammer of the Naaru,weapon,6,Gruul's Lair,wowtbc.gg
paladin,retribution,Glaive of the Pit,weapon,7,Magtheridon's Lair,wowtbc.gg
paladin,retribution,Lionheart Blade,weapon,8,Blacksmithing,wowtbc.gg
paladin,retribution,Libram of Avengement,relic,1,The Blood Furnace (HC),wowtbc.gg
paladin,retribution,Libram of Zeal,relic,2,15 Marks of Thrallmar/Honor Hold,wowtbc.gg
paladin,retribution,Libram of Righteous Power,relic,3,Quest - News of Victory,wowtbc.gg
priest,shadow,Spellstrike Hood,head,1,Tailoring,wowtbc.gg
priest,shadow,Elementalist Skullcap of Shadow Wrath,head,2,Auction House,wowtbc.gg
priest,shadow,Helm of the Fallen Defender,head,3,Karazhan,wowtbc.gg
priest,shadow,Collar of Cho'gall,head,4,Gruul's Lair,wowtbc.gg
priest,shadow,Evoker's Helmet of Second Sight,head,5,"Quest - Teron Gorefiend, I am...",wowtbc.gg
priest,shadow,Uni-Mind Headdress,head,6,Karazhan,wowtbc.gg
priest,shadow,Gnomish Power Goggles,head,7,Engineering,wowtbc.gg
priest,shadow,Mag'hari Ritualist's Horns,head,8,Quest - Hero of the Mag'har (H),wowtbc.gg
priest,shadow,Ritssyn's Lost Pendant,neck,1,Karazhan,wowtbc.gg
priest,shadow,Brooch of Unquenchable Fury,neck,2,Karazhan,wowtbc.gg
priest,shadow,Pendant of Dominance,neck,3,PvP,wowtbc.gg
priest,shadow,Choker of the Fire Lord,neck,4,Molten Core,wowtbc.gg
priest,shadow,Adornment of Stolen Souls,neck,5,Karazhan,wowtbc.gg
priest,shadow,Hydra-fang Necklace,neck,6,Underbog (HC),wowtbc.gg
priest,shadow,Brooch of Heightened Potential,neck,7,Shadow Labyrinth,wowtbc.gg
priest,shadow,Natasha's Ember Necklace,neck,8,Quest - The Hound-Master,wowtbc.gg
priest,shadow,Frozen Shadoweave Shoulders,shoulder,1,Tailoring,wowtbc.gg
priest,shadow,Pauldrons of the Fallen Defender,shoulder,2,Gruul's Lair,wowtbc.gg
priest,shadow,Spaulders of Oblivion,shoulder,3,Shadow Labyrinth,wowtbc.gg
priest,shadow,Spaulders of the Torn-heart,shoulder,4,Quest - The Cipher of Damnation - The Third Fragment Recovered,wowtbc.gg
priest,shadow,Rime Covered Mantle,shoulder,5,Naxxramas,wowtbc.gg
priest,shadow,Mana-Etched Spaulders,shoulder,6,Slave Pens (HC),wowtbc.gg
priest,shadow,Gladiator's Satin Mantle,shoulder,7,PvP,wowtbc.gg
priest,shadow,Pauldrons of the Fallen Defender,shoulder,8,Gruul's Lair,wowtbc.gg
priest,shadow,Illidari Cloak of Shadow Wrath,back,1,Auction House,wowtbc.gg
priest,shadow,Ruby Drape of the Mysticant,back,2,Karazhan,wowtbc.gg
priest,shadow,Ambusher's Cloak of Shadow Wrath,back,3,Auction House,wowtbc.gg
priest,shadow,Ancient Spellcloak of the Highborne,back,4,World Boss,wowtbc.gg
priest,shadow,Cloak of the Devoured,back,5,Ahn'Qiraj,wowtbc.gg
priest,shadow,Shadow-Cloak of Dalaran,back,6,Karazhan,wowtbc.gg
priest,shadow,Cloak of the Black Void,back,7,Tailoring,wowtbc.gg
priest,shadow,Cloak of the Necropolis,back,8,Naxxramas,wowtbc.gg
priest,shadow,Frozen Shadoweave Robe,chest,1,Tailoring,wowtbc.gg
priest,shadow,Chestguard of the Fallen Defender,chest,2,Magtheridon's Lair,wowtbc.gg
priest,shadow,Robe of the Crimson Order,chest,3,Auction House,wowtbc.gg
priest,shadow,Auchenai Anchorite's Robe,chest,4,Quest - Everything Will Be Alright,wowtbc.gg
priest,shadow,Warp Infused Drape,chest,5,Botanica,wowtbc.gg
priest,shadow,Robe of Oblivion,chest,6,Shadow Labyrinth,wowtbc.gg
priest,shadow,Chestguard of the Fallen Defender,chest,7,Magtheridon's Lair,wowtbc.gg
priest,shadow,Gladiator's Satin Robe,chest,8,PvP,wowtbc.gg
priest,shadow,Ravager's Cuffs of Shadow Wrath,wrist,1,Karazhan,wowtbc.gg
priest,shadow,Elementalist Bracelets of Shadow Wrath,wrist,2,Auction House,wowtbc.gg
priest,shadow,Bracers of Havok,wrist,3,Tailoring,wowtbc.gg
priest,shadow,Rockfury Bracers,wrist,4,Rep - Cenarion Circle - Revered,wowtbc.gg
priest,shadow,Bands of Nefarious Deeds,wrist,5,Karazhan,wowtbc.gg
priest,shadow,Crimson Bracers of Gloom,wrist,6,Ramparts (HC),wowtbc.gg
priest,shadow,General's Silk Cuffs,wrist,7,Honor & WSG Marks,wowtbc.gg
priest,shadow,Arcanium Signet Bands,wrist,8,Underbog (HC),wowtbc.gg
priest,shadow,Anger-Spark Gloves,hands,1,World Boss,wowtbc.gg
priest,shadow,Handwraps of Flowing Thought,hands,2,Karazhan,wowtbc.gg
priest,shadow,Soul-Eater's Handwraps,hands,3,Magtheridon's Lair,wowtbc.gg
priest,shadow,Manaspark Gloves,hands,4,Underbog,wowtbc.gg
priest,shadow,Tempest's Touch,hands,5,Quest - Return to Andormu,wowtbc.gg
priest,shadow,Gloves of the Deadwatcher,hands,6,Auchenai Crypts (HC),wowtbc.gg
priest,shadow,Dark Storm Gauntlets,hands,7,Ahn'Qiraj,wowtbc.gg
priest,shadow,Ebony Flame Gloves,hands,8,Blackwing Lair,wowtbc.gg
priest,shadow,Lurker's Cord of Shadow Wrath,waist,1,Karazhan,wowtbc.gg
priest,shadow,Belt of Divine Inspiration,waist,2,Gruul's Lair,wowtbc.gg
priest,shadow,Girdle of Ruination,waist,3,Tailoring,wowtbc.gg
priest,shadow,Glyph-Lined Sash,waist,4,Mana-Tombs (HC),wowtbc.gg
priest,shadow,Unyielding Girdle,waist,5,Tailoring,wowtbc.gg
priest,shadow,Belt of Depravity,waist,6,Arcatraz (HC),wowtbc.gg
priest,shadow,Eyestalk Waist Cord,waist,7,Ahn'Qiraj,wowtbc.gg
priest,shadow,Mindfire Waistband,waist,8,The Blood Furnace,wowtbc.gg
priest,shadow,Leggings of the Seventh Circle,legs,1,World Boss,wowtbc.gg
priest,shadow,Spellstrike Pants,legs,2,Tailoring,wowtbc.gg
priest,shadow,Trial-Fire Trousers,legs,3,Karazhan,wowtbc.gg
priest,shadow,Breeches of the Occultist,legs,4,Black Morass (HC),wowtbc.gg
priest,shadow,Kirin Tor Master's Trousers,legs,5,Shadow Labyrinth (HC),wowtbc.gg
priest,shadow,Khadgar's Kilt of Abjuration,legs,6,Black Morass,wowtbc.gg
priest,shadow,Gilded Trousers of Benediction,legs,7,World Boss,wowtbc.gg
priest,shadow,Devil-Stitched Leggings,legs,8,Botanica,wowtbc.gg
priest,shadow,Frozen Shadoweave Boots,feet,1,Tailoring,wowtbc.gg
priest,shadow,Ruby Slippers,feet,2,Karazhan,wowtbc.gg
priest,shadow,Boots of Foretelling,feet,3,Karazhan,wowtbc.gg
priest,shadow,Shattrath Jumpers,feet,4,Quest - Into the Heart of the Labyrinth,wowtbc.gg
priest,shadow,Extravagant Boots of Malice,feet,5,Mana-Tombs (HC),wowtbc.gg
priest,shadow,Embroidered Spellpyre Boots,feet,6,The Blood Furnace (HC),wowtbc.gg
priest,shadow,Sigil-Laced Boots,feet,7,Arcatraz,wowtbc.gg
priest,shadow,Boots of the Darkwalker,feet,8,Ramparts (HC),wowtbc.gg
priest,shadow,Ring of the Fallen God,finger,1,Quest - The Savior of Kalimdor,wowtbc.gg
priest,shadow,Band of the Inevitable,finger,2,Naxxramas,wowtbc.gg
priest,shadow,Band of Crimson Fury,finger,3,Quest - The Fall of Magtheridon,wowtbc.gg
